mekan,il,tur,website,kaynak,kategori,kalem,fiyat
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Parmesan peyniri ile kaplanmış sıcacık bi başlangıç,149.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Peynirli Kruvasan (8 Adet),299.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pepperoni Rolls,254.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,BBQ kenar sosu ile,499.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,4 lü biber turşusu,31.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,6 lı Biber Turşusu ile pizzana lezzet kat!,41.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Papanın Rolleri,239.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Acılı Sucuklu Callzone,292.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Saklı Akdeniz Callzone,292.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Peyniri Bol Callzone,292.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Akışkan sıcacık çikolatası ile enfes çikolatalı sufle!,169.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Çikolatalı Rolls,209.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton Ice Tea Limon 1 lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton Ice Tea Şeftali1 lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pepsi 1 Lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Yedigün Portakal 1Lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Yedigün Mandalina 1Lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Fruko 1 Lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pepsi 33cl,129.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pepsi Zero Sugar 33cl,129.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Fruko Cool Lime 33cl,129.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton Ice Tea Limon 33cl,129.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton Ice Tea Şeftali 33cl,129.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Ayran Kutu,69.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Soda,56.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Su 0.4 litre,39.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Soda Limon,64.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Soda Elma,64.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pepsi Zero Sugar 1 Lt,159.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Red Bull Energy Drink (250ml),89.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Red Bull Sugarfree (250ml),89.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Ayran (1 Litre),124.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Yedigün (33 cl.),89.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton İce Tea Sparkling Limon Yuzu,134.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Lipton İce Tea Sparkling Tropikal,134.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,(105 ml.),119.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,(100 ml.),119.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,(110 ml.),89.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Magnum Mini Sandwich Badem,119.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Dövme Kaymaklı,44.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Carte d’Or Petite Bar,89.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,BBQ Sos,21.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Acısos,21.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Ranch Sos,21.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Pizza Sosu,21.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Ballı Hardal Sos,21.99
Papa John's,Istanbul,fast_food,https://www.papajohns.com.tr,html,,Sarımsak Sosu,34.99
Paula,Istanbul,cafe,https://www.humaliva.com,woo,organic-products,Beef entrecote,66.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Vegetarian products,Querido lettuce,14.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Healthy snacks,Dark chocolate cookie,14.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Gluten-free products,Italian Ciabatta,8.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,organic-products,Mixed pudding,32.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Vegetarian products,Bio dill,8.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Healthy snacks,wheat flakes,20.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Gluten-free products,Soy bread,9.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,organic-products,Sushi composition,43.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Vegetarian products,Bio Leek,4.00
Paula,Istanbul,cafe,https://www.humaliva.com,woo,Healthy snacks,Dried Vegetables,32.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Rize Kavurma,680.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Midye Porsiyon,350.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kokoreç Yarım Ekmek İzmir,525.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Hamsiköy Fırın Sütlaç,250.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Pilav Üstü Kavurma,780.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Ayak Paça,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Yarım Ekmek Arası Köfte,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Paçacım Tuzlama,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kelle Söğüş Tam,1150.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Sucuk Porsiyon,650.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Beyran,460.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Izgara Köfte,650.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,İşkembe Çorbası,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kokoreç Yarım Ekmek İstanbul,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kokoreç Porsiyon Halka,880.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Paçacım Damar,460.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Yarım Ekmek Arası Sucuk,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kuzu Kelle Paça,460.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Paçacım Special,460.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kelle Paça,450.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kokoreç Porsiyon İzmir,880.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Karışık (Kelle-Ayak),460.00
Paçacım,Istanbul,restaurant,https://www.pacacim.com,html,,Kokoreç Porsiyon İstanbul,780.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Petracoffee.com,1020.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Moccamaster Select,29400.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,CHEMEX / 3 CUP,3999.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,CHEMEX CAM KULP,4599.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Granola,1000.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Glutensiz Zeytinyağlı & Çaylı Kek,1080.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Glutensiz,580.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,From Nerd To Pro - A Coffee Journey by Patrik Rolf,3850.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Petracoffee.com,1020.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Moccamaster Select,29400.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,CHEMEX / 3 CUP,3999.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,CHEMEX CAM KULP,4599.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Granola,1000.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Glutensiz Zeytinyağlı & Çaylı Kek,1080.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,Glutensiz,580.00
Petra Roasting Co.,Istanbul,cafe,https://www.petracoffee.com,html,,From Nerd To Pro - A Coffee Journey by Patrik Rolf,3850.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,2 Adet Orta Boy Pizza + Sos ( 380 + 380),760.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,2 Adet Büyük Boy Pizza + Sos ( 575 + 575),1150.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,2 Adet Küçük Boy Pizza + 1L. İçecek + Sos ( 345 + 345),690.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,2 Adet Orta Boy Pizza + 1L. İçecek + Sos ( 438 + 438),876.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,2 Adet Büyük Boy Pizza + 1L. İçecek + Sos ( 630 + 630 ),1260.00
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Elma Dilim Patates + Sos,549.90
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,Küçük Boy Pizza + Kutu İçecek + Sos,369.90
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Sos,489.90
Pizza Bulls,Istanbul,restaurant,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Sufle + Sos,619.90
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,2 Adet Orta Boy Pizza + Sos ( 380 + 380),760.00
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,2 Adet Büyük Boy Pizza + Sos ( 575 + 575),1150.00
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,2 Adet Küçük Boy Pizza + 1L. İçecek + Sos ( 345 + 345),690.00
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,2 Adet Orta Boy Pizza + 1L. İçecek + Sos ( 438 + 438),876.00
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,2 Adet Büyük Boy Pizza + 1L. İçecek + Sos ( 630 + 630 ),1260.00
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Elma Dilim Patates + Sos,549.90
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,Küçük Boy Pizza + Kutu İçecek + Sos,369.90
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Sos,489.90
Pizzabulls,Istanbul,fast_food,https://www.pizzabulls.com,html,,Orta Boy Pizza + Kutu İçecek + Sufle + Sos,619.90
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, JAMBON, YUMURTA",28.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, JAMBON, RİCOTTA, ZEYTİNYAĞI",26.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, JAMBON, MANTAR",27.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, SUCUK, MANTAR, ZEYTİN, ZEYTNYAĞI",28.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"MOZZARELLA, PARMESAN, SCAMORZA, BLUE CHEESE, ZEYTİNYAĞI",29.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, MANTAR, ZEYTİNYAĞI",25.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, ZEYTİNYAĞI, FESLEĞEN",20.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, SARIMSAK, KEKİK, ZEYTİNYAĞI FELEĞEN",17.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, ANCUEZ, KEKİK",26.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, PANE PATLICAN",26.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"FOCACCIA UZERİNE, ROKA, PARMESAN, DOMATES, PESTO SOS",28.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"MOZZARELLA, PROSCİUTTO CRUDO, PARMESAN, ROKA (DOMUZ)",34.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, ANÇUEZ, KAPARİ, ZEYTİN, KEKİK, ZEYTİNYAĞI",27.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"MOZZARELLA, KREMA, RİCOTTA, ISPANAK",28.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"DOMATES SOS, MOZZARELLA, TON BALIĞI, SOĞAN, ZEYTIN",27.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"KIRMIZI PESTO, MOZZARELLA, GORGONZOLA",24.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,VEGETARİANA (33 CM),26.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,"NUTELLA, TAZE MEYVE İLE",20.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,TİRAMİSU,14.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,AYRAN,3.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,CAPPY,4.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,COCA COLA,4.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,COCA COLA ZERO,4.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,FANTA,4.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,DİĞER MALZEMELER,2.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,JAMBON,3.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,PARMESAN,3.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,PESTO,3.00
Pizzeria Il Pellicano,Istanbul,restaurant,https://www.pizzeriailpellicano.com,html,,PROSCİUTTO CRUDO (DOMUZ),6.00
Roxy Bar,Istanbul,bar,https://roxy.com.tr,woo,Günlük Piller,Roxy AA PVC Kılıflı Çinko Karbon Pil,60.00
Roxy Bar,Istanbul,bar,https://roxy.com.tr,woo,Günlük Piller,Roxy AAA PVC Kılıflı Çinko Karbon Pil,30.00
Roxy Bar,Istanbul,bar,https://roxy.com.tr,woo,Günlük Piller,Roxy AA Metal Kılıflı Çinko Karbon Pil,90.00
Roxy Bar,Istanbul,bar,https://roxy.com.tr,woo,Günlük Piller,Roxy AAA Alkaline Pil,160.00
Roxy Bar,Istanbul,bar,https://roxy.com.tr,woo,Günlük Piller,Roxy AA Alkaline Pil,160.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beyaz Peynir Dilim,150.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Pancar,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Atom,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Pilaki,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Humus,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Fava,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kuru Cacık,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Şakşuka,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beyin Söğüş,440.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Semizotu,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Girit Ezmesi,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Levrek Marin,450.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Panço,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Pazı Kavurma,280.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Gavurdağı Salata,360.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Çoban Salatası,330.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Mevsim Salata,330.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Peynirli Roka Salatası,380.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Paçanga Böreği,220.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,İçli Köfte,220.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Tereyağlı Karides,750.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,İstiridye Kavurma,450.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kaşarlı Mantar,160.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Adana Kebap,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Urfa Kebap,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kuzu Şiş,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Çöp Şiş,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Tavuk Şiş,750.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Tavuk Kanat,750.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Ciğer & Kuzu Şiş,950.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Köfte,650.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Çoban Kavurma,950.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Et Sote,950.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yaprak Ciğer,750.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kalamar,750.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Karışık Izgara 2,100.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Ayva Tatlısı,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,İncir Tatlısı,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kabak Tatlısı,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Karpuz,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kavun Dilimi,250.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Karışık Meyve Tabağı,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Coca-Cola,170.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Ice-Tea,170.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Şalgam (Acılı / Acısız),300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Ayran,150.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Soda,90.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beylerbeyi Göbek 20lik 1,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beylerbeyi Göbek 35lik 1,950.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beylerbeyi Göbek 50lik 2,650.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beylerbeyi Göbek 70lik 3,500.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beylerbeyi Göbek 100lük 4,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Altın Seri 20'lik 1,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Altın Seri 35'lik 1,700.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Altın Seri 50'lik 2,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Altın Seri 70'lik 2,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Altın Seri 100'lük 3,650.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yeni Rakı 20'lik 1,200.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yeni Rakı 35'lik 1,450.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yeni Rakı 50'lik 1,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yeni Rakı 70'lik 2,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Efe Gold 20'lik 1,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Efe Gold 35'lik 1,700.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Efe Gold 50'lik 2,300.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Efe Gold 70'lik 2,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Efe Gold 100'lük 3,650.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sarı Zeybek 20'lik 1,350.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sarı Zeybek 35'lik 2,150.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sarı Zeybek 50'lik 2,850.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sarı Zeybek 70'lik 3,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sarı Zeybek 100'lük 4,700.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Yakut 2,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Angora 2,200.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Çankaya 2,200.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Sellection 2,400.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Kırmızı Şarap Kadeh,500.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Beyaz Şarap Kadeh,500.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Smirnoff Vodka 35'lik 1,500.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Smirnoff Vodka 50'lik 1,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Smirnoff Vodka 75'lik 2,200.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Smirnoff Vodka 100'lük 2,900.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Vodka Duble,550.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Black Label 70'lik 3,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Chivas Regal 70'lik 3,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Jack Daniels 70'lik 3,800.00
Saklı Kadeh,Istanbul,restaurant,https://saklikadeh.com.tr,html,,Viski Duble,550.00
Sampi Pide,Istanbul,fast_food,http://www.sampi.com.tr,html,,Lahmcun (Acısız),9.20
Sampi Pide,Istanbul,fast_food,http://www.sampi.com.tr,html,,Lahmcun (Acılı),18.20
Shvili - Georgian Bistro,Istanbul,restaurant,http://www.shvili.tr,html,,Sadakat programımıza ilk üyeliğinize tek seferlik,200.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Ethiopia Sidamo Filtre Kahve,436.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Kenya AA Nyeri Filtre Kahve,476.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Honduras Los Marinez Filtre Kahve,476.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Indonesia Sumatra Filtre Kahve,476.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Türk Kahvesi (250g),265.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Espresso Special Blend,436.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Special Blend Filtre Kahve,436.00
Strong Coffee Beans,Istanbul,cafe,https://strongcoffeebeans.com,html,,Colombia Filtre Kahve,436.00
