mekan,il,website,tur,kaynak_url,kalem_sayisi,not
Kardeşler Büfe,,https://kardeslerbufe.com.tr,menu bulunamadi,,0,
Gülgün Pide,,https://www.gulgunpide.com,menu bulunamadi,,0,
Gumus Balik,,https://www.gumusbalik.com,menu bulunamadi,,0,
kokorecin alasi,,http://www.matchcostmetics.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.matchcos
Kahve Diyarı,,https://www.kahvediyari.com.tr,menu bulunamadi,,0,
Gümüldür Mavi Deniz Pide & Kebap & Zeytin Yağlı,,https://www.mavidenizpide.com,menu bulunamadi,,0,
Köfteci Zeki Usta,,http://www.koftecizekiusta.com,gorsel-ocr-gerekli,https://www.koftecizekiusta.com/wp-content/uploads/2022/06/zeki_usta_menu_ic_02_montaj_orjinal_baski-6-150x150.jpg,0,
La Storia Coffee Shop,,https://www.lastoriacoffee.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.lastori
Köyce,,https://www.urlakoyce.com.tr,menu bulunamadi,,0,
Köşe Kahve,,https://www.kosekahve.com,menu bulunamadi,,0,
Kavala  cafe,,https://www.kavalawinebistrobar.com,,,0,
Lozan Pastanesi,,https://lozanpastanesi.com.tr,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://lozanpastan
Little One - Ebeveyn Cafe - Oyun Alanı,,https://littleoneguzelbahce.com,menu bulunamadi,,0,
Léone Patisserie & Boulangerie ALSANCAK,,https://leone-tr.com,menu bulunamadi,,0,
Léone Patisserie & Boulangerie HILLTOWN,,https://leone-tr.com,menu bulunamadi,,0,
Jefe Fabrika Satış Mağazası,,https://jefefood.com,menu bulunamadi,,0,
Léone Patisserie & Boulangerie URLA,,https://leone-tr.com,menu bulunamadi,,0,
Lime Alaçatı - İstinye Park,,https://limealacati.com,menu bulunamadi,,0,
Kasap Fuat,,https://www.kasapfuat.com,menu bulunamadi,,0,
Mercan,,https://mercanrestoran.com.tr,menu bulunamadi,,0,
Minimey Alaçatı,,https://minimey.com.tr,menu bulunamadi,,0,
Moka Beach,,https://www.mokabeach.com,menu bulunamadi,,0,
Mavi Değirmen,,https://mavidegirmen.com,pdf-menu-degil,https://img1.wsimg.com/blobby/go/518b00fb-42a5-4026-8831-f4cf15b636aa/MaviDegirmen_Sunum.pdf,0,
Number One,,https://www.nr1apart.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.nr1apar
McDonald's,,https://mcdonalds.com.tr,gorsel-ocr-gerekli,https://www.mcdonalds.com.tr/Files/Slider/gmalite/c5a03601-335f-43a0-8ca1-6df9aab05e5f-2-li-mcchicken-menu-1920x800.jpg,0,
Orhanlı Büyülü Vadi Butik Otel-Cafe,,https://www.orhanlibuyuluvadi.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.orhanli
pizzapizza,,https://www.pizzapizza.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.pizzapi
McDonald's,,https://mcdonalds.com.tr,gorsel-ocr-gerekli,https://www.mcdonalds.com.tr/Files/Slider/gmalite/c5a03601-335f-43a0-8ca1-6df9aab05e5f-2-li-mcchicken-menu-1920x800.jpg,0,
rePUBlic,,http://republicizmir.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://republicizmi
quartet,,https://instagram.com,menu bulunamadi,,0,
Opera Coffee,,https://operacoffee.com.tr,menu bulunamadi,,0,
S.A.H.İ.L. Urla,,https://instagram.com,menu bulunamadi,,0,
Schnitzel Factory,,https://www.schnitzelfactory.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.schnitz
Murano's Kitchen Alsancak,,https://muranoskitchen.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Murano's Kitchen Alsancak,,https://muranoskitchen.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Murano's Kitchen Çeşme,,https://muranoskitchen.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
SushiCo,,https://www.sushico.com.tr,menu bulunamadi,,0,
Scappi (Swissôtel Büyük Efes),,https://ristorantescappi.com,menu bulunamadi,,0,
Tastyy,,https://tastyy.com.tr,menu bulunamadi,,0,
Starbucks,,http://starbucks.com.tr,menu bulunamadi,,0,
Tuck Coffee Etc,,https://www.tuckcoffee.com,menu bulunamadi,,0,
Varuna Gezgin,,https://varunagezgin.com,menu bulunamadi,,0,
Viking Pizzeria & Burger,,https://viking-pizzeria.com,menu bulunamadi,,0,
Yakamoz,,https://www.yakamozbar.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.yakamoz
Villa Grilla,,https://www.villagrilla.com,gorsel-ocr-gerekli,https://www.villagrilla.com/img/menu.png,0,
Taşkent Fırın Cafe,,https://www.taskentekmek.com.tr,menu bulunamadi,,0,
Yandım Çavuş,,https://yandimcavus.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://yandimcavus
Ristorante Pizzeria Venedik,,https://www.pizzavenedik.com,pdf-ocr-gerekli,https://www.pizzavenedik.com/wp-content/uploads/2026/07/WEB_Sarap-menusu-Temmuz-2026.pdf,0,
Viramor Balık Restoran,,https://www.facebook.com,menu bulunamadi,,0,
Çaykovski,,https://caykovski.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://caykovski.c
Özmert Kokoreç ve Söğüş,,http://ozmertkokorec.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://ozmertkokore
Yalı Restoran,,https://www.yalibutikpansiyon.com,menu bulunamadi,,0,
Waffle atölyesi,,https://waffleatolyesi.com,gorsel-ocr-gerekli,https://static.parastorage.com/services/restaurant-menus-showcase-ooi/340b3d41e47b0b3c427ac7115aed2a32ad5fd0d85acabf4431a36ccd/media/menus_side_image.7077f229.jpeg,0,
Zeplin Alacatı,,https://zeplinpub.com,menu bulunamadi,,0,
Yasam Vegan Kafe,,https://yasamfoods.com,menu bulunamadi,,0,
Ani Ocakbasi,,http://www.aniocakbasi.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.aniocakb
Şımarık Meyhane,,https://simarikmeyhane.net,menu bulunamadi,,0,
ØDEGARD,,https://www.theodegard.com,gorsel-ocr-gerekli,https://static.parastorage.com/services/restaurant-menus-showcase-ooi/340b3d41e47b0b3c427ac7115aed2a32ad5fd0d85acabf4431a36ccd/media/menus_side_image.7077f229.jpeg,0,
İzbeli Çiftliği,,http://www.izbeliciftligi.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.izbelici
Çiy Restaurant,,https://ciy.com.tr,menu bulunamadi,,0,
Münire Sultan Sofrası,,https://www.muniresultansofrasi.com,menu bulunamadi,,0,
Beştepe Restaurant,,http://www.besteperestaurant.com,menu bulunamadi,,0,
Bolu Mangal,,https://www.kayseribolumangal.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.kayseri
Develi Mangal Restaurant,,https://develimangal.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://develimanga
TheStock,,https://thestockcoffee.com,menu bulunamadi,,0,
Tavuk Dünyası,,https://www.tavukdunyasi.com,menu bulunamadi,,0,
Özsüt,,http://www.ozsut.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Erciyes Binicilik Ve Kahvaltı,,https://www.erciyesbinicilik.com,menu bulunamadi,,0,
Elmacıoğlu İskender,,https://www.elmaciogluiskender.com,menu bulunamadi,,0,
Glutensiz Kafe | Kaytur,,https://www.glutensizkaytur.com,menu bulunamadi,,0,
Özsüt Cafe,,https://www.ozsut.com.tr,pdf-ocr-gerekli,https://ozsut.com.tr/site/images/Ozsut-2025-2026-Yaz-Menusu.pdf,0,
Chocolabs Kastamonu,,https://chocolabs.com.tr,,,0,pdf hata: 
Erguvan Restoran | Kaytur,,http://www.kaytur.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
GUBATE RESTAURANT,,https://www.gubate.com.tr,menu bulunamadi,,0,
Erguvan Restoran | Kaytur,,http://www.kaytur.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Huga Künefe,,https://hugakunefe.com,menu bulunamadi,,0,
Biberzade Çiğköfte,,https://biberzade.com,menu bulunamadi,,0,
Tıqın Fast Food,,https://tiqinfastfood.com.tr,menu bulunamadi,,0,
Saklıkent Beylerbeyi Çiftliği,,http://www.saklıkentbeylerbeyiciftligi.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.xn--sakl
Emirgan Köftecisi | Kaytur,,https://www.kaytur.com.tr,pdf-ocr-gerekli,https://www.kaytur.com.tr/kisisel-verilerin-korunmasi.pdf,0,
Grid Restoran,,https://www.balkayaciftligi.com,menu bulunamadi,,0,
Kahve Tutkusu Pınarhisar,,https://karekodrestaurantmenu.com,menu bulunamadi,,0,
Sini Kebap,,https://www.sinikebap.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Doğalhane,,https://dogalhane.com,menu bulunamadi,,0,
Yenice Köylü Kır Lokantası - Çamlık,,https://yenice.com.tr,menu bulunamadi,,0,
Fun & Fam Cafe,,https://funandfam.com.tr,menu bulunamadi,,0,
Kare Restaurant,,https://www.karerestaurant.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.kareres
Eylül Cafe,,https://www.facebook.com,menu bulunamadi,,0,
Cevizdibi Yıldız Restaurant,,https://cevizdibi.com.tr,menu bulunamadi,,0,
Happymoon’s Cafe,,http://www.happymoons.com.tr,menu bulunamadi,,0,
Maksut Bey,,https://www.maksutbey.com.tr,menu bulunamadi,,0,
Mixsos Körfez,,https://www.mixsos.com,menu bulunamadi,,0,
Nil Garden Kahvaltı,,http://nilgardenkahvalti.metro.biz,menu bulunamadi,,0,
RC Restaurant & Winehouse,,https://www.referenceclub.com.tr,menu bulunamadi,,0,
The Reference Club 2  - Restaurant & Konaklama,,https://www.referenceclub.com.tr,menu bulunamadi,,0,
McDonald's,,https://mcdonalds.com.tr,gorsel-ocr-gerekli,https://www.mcdonalds.com.tr/Files/Slider/gmalite/c5a03601-335f-43a0-8ca1-6df9aab05e5f-2-li-mcchicken-menu-1920x800.jpg,0,
Pasaport Pizza,,http://pasaportpizza.com,gorsel-ocr-gerekli,http://pasaportpizza.com/img/products/kampanyalar/genc-menu.png,0,
Yayla Alabalık Maşukiye,,https://www.yaylaalabalikmasukiye.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.yaylaal
Maçka İşkembe,,https://www.macka.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Yağız Et & Kebap Pide Lahmacun İşkembe,,https://www.yagizkebap.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.yagizke
Zemonia Coffee,,http://www.zemonia.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.zemonia.
Taşhan Cafe Restaurant,,https://www.mygreen.com.tr,menu bulunamadi,,0,
Zemonia Coffee,,http://zemonia.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://zemonia.com/
The Co.,,https://www.coffeetheco.com,menu bulunamadi,,0,
Tchibo,,http://tchibo.com.tr,menu bulunamadi,,0,
Ali Baba 2 Firin Kebap,,https://www.konyafirinkebabi.com,erisilemedi,,0,Page.goto: net::ERR_CONNECTION_REFUSED at https://www.konyaf
Chocolabs,,https://chocolabs.com.tr,erisilemedi,,0,Page.goto: net::ERR_CONNECTION_RESET at https://chocolabs.co
Zenka Baklava,,https://zenkabaklava.com,menu bulunamadi,,0,
Özler Lezzet Pazarı,,https://ozleret.com,menu bulunamadi,,0,
"Pure Black Coffee, Alikahya",,https://www.pureblack.coffee,menu bulunamadi,,0,
Iconium Pizza,,https://iconiumpizza.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://iconiumpizz
Konya Sufi Restaurant Geleneksel Konya Mutfağı,,https://sufirestoran.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://sufirestora
Brew Mood Coffee & Tea Konya,,https://www.brewmood.com.tr,menu bulunamadi,,0,
Dudu Fırın Kahve,,https://dudufirin.com,menu bulunamadi,,0,
Hasan Şendağlı - Türbe Önü,,https://hasansendagli.com,menu bulunamadi,,0,
Divane Kahve Evi,,https://www.divanekahveevi.com,menu bulunamadi,,0,
Kırkikindi Pastane Türbe Önü,,https://kirkikindi.com.tr,pdf-ocr-gerekli,https://www.konbeltas.com/menuler/kirkikindi-restoran.pdf,0,
Kırkikindi Pastane Meydan Evleri,,https://kirkikindi.com.tr,pdf-ocr-gerekli,https://www.konbeltas.com/menuler/kirkikindi-restoran.pdf,0,
Dudu Gelato,,https://dudufirin.com,menu bulunamadi,,0,
Maruf Türbeönü Lokantası,,https://turbeonu.com,menu bulunamadi,,0,
Rolik sushi Konya,,https://roliksushi.com,menu bulunamadi,,0,
Mikel Coffee Meram,,https://mikelcoffee.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Simit Durağı 3,,http://slcklusimitduragi.wixsite.com,menu bulunamadi,,0,
Sultan Somatı Restaurant,,https://www.sultansomati.com.tr,menu bulunamadi,,0,
Ohannes Burger Konya,,https://ohannesburger.com,menu bulunamadi,,0,
Mevlevi Sofrası 1971,,https://www.mevlevisofrasi.com,menu bulunamadi,,0,
Palize,,https://palize.com.tr,pdf-ocr-gerekli,https://www.konbeltas.com/menuler/palize.pdf,0,
Şehr-i Çorba,,https://www.sehricorba.com,erisilemedi,,0,Page.eval_on_selector_all: TypeError: Cannot read properties
Boston Drink & Dessert,,https://bostondd.com,menu bulunamadi,,0,
Çıtır Simit,,https://www.meramcitirsimit.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Mülayimoğulları,,http://www.mulayimogullari.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.mulayimo
Pasaport Pizza,,https://www.pasaportpizza.com,erisilemedi,,0,Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.
Colombia Coffee,,https://www.colombiacoffeetr.com.tr,menu bulunamadi,,0,
Donas,,https://donas.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Fesleğen Restoran,,https://feslegenrestoran.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
The Hunger,,https://thehunger.com.tr,menu bulunamadi,,0,
Restaurat Günet,,https://nemrutgunesmotel.com,menu bulunamadi,,0,
Popeyes,,https://www.popeyes.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Tavuk Dünyası,,https://www.tavukdunyasi.com,menu bulunamadi,,0,
Nimora Coffee & Bakery,,https://nimoracoffee.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://nimoracoffe
Timboo Cafe,,https://www.timboocafe.com,pdf-ocr-gerekli,https://www.timboocafe.com/timboo-tr.pdf,0,
Sbarro,,https://www.sbarro.com.tr,menu bulunamadi,,0,
Tavuk Dünyası,,https://www.tavukdunyasi.com,menu bulunamadi,,0,
Taylan Restaurant,,https://taylangida.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Hivroj Konak Cafe,,https://hivrojcafe.tetratasarim.net,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Tarihi Mardin Kahvaltıcısı,,https://tarihimardinkahvalticisi.com,menu bulunamadi,,0,
Yahya Usta,,https://www.tripadvisor.com.tr,menu bulunamadi,,0,
Sadik Künefe,,https://www.sadikkunefe.com,menu bulunamadi,,0,
Cafe Betul,,https://berullezzetleri.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://berullezzet
Caffe dei Fiori,,https://caffedeifiori.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://caffedeifio
Sadık Künefe,,https://www.sadikkunefe.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Bayram-Et Mersin,,https://www.bayramet.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Cantina dei Fiori,,https://cantinadeifiori.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://cantinadeif
Caribou Coffee,,https://www.cariboucoffee.com.tr,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://www.caribou
Boho Selefkia,,https://instagram.com,menu bulunamadi,,0,
Burger Town,,https://burgertown.com.tr,menu bulunamadi,,0,
BistraVilla,,https://www.bistravilla.com,gorsel-ocr-gerekli,https://vdc01-cdnv2.akinsoft.com.tr/qrmenu-storage/775568cd-d477-4799-bb07-ac2a72723c12.png,0,
Gül Cafe Plus,,https://gulcafeplus.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://gulcafeplus
Hazan Usta Tantuni,,https://yemeksepeti.com,menu bulunamadi,,0,
Caffeine Coffee,,https://caffeineroaster.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Caffeine Coffee Roaster,,https://www.caffeineroaster.com,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Gloria Jean's,,https://www.gloriajeans.com.tr,menu bulunamadi,,0,
Dodo Pizza,,https://dodopizza.com.tr,menu bulunamadi,,0,
Jomo Lounge,,https://jomomersin.com,menu bulunamadi,,0,
Küfi Coffee,,https://kuficoffeefood.com,menu bulunamadi,,0,
Dodo Pizza,,https://dodopizza.com.tr,erisilemedi,,0,"Page.goto: Timeout 20000ms exceeded.
Call log:
  - navigatin"
Mangal Restoran,,https://mangal.com.tr,,,0,
Nergizli Tesisleri Pirzolacı Ferhat,,https://nergizlitesisleri.com,menu bulunamadi,,0,
Memoş Tantuni,,https://memostantuni.com,menu bulunamadi,,0,
Otto,,https://ottobrosburgercafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://ottobrosbur
Park Point,,http://parkpointcafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://parkpointcaf
Next Republic Mersin,,http://nextrepublic.com.tr,menu bulunamadi,,0,
Ohannes Burger Silifke,,https://ohannesburger.com,gorsel-ocr-gerekli,https://dpqemkjot00yr.cloudfront.net/sales-category/original/iconmenu-b-1715369047.png,0,
Oses Çiğköfte,,https://www.oses.com.tr,menu bulunamadi,,0,
Safarim Cafe,,https://safarimcafe.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://safarimcafe
Saffron Restaurant & Bistro,,https://saffronfish.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://saffronfish
L-Alem Cafe & Restaurant,,https://vk.com,menu bulunamadi,,0,
Rolik sushi Mersin,,https://mersin.roliksushi.com,menu bulunamadi,,0,
Sabah Et Lokantası,,https://sabahlokantasi.com.tr,menu bulunamadi,,0,
Додо Пицца,,https://dodopizza.com.tr,menu bulunamadi,,0,
Sabah Et Lokantası Mezitli,,https://sabahlokantasi.com.tr,menu bulunamadi,,0,
Antepli Çıtırım,,http://www.anteplicitirim.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.anteplic
1200 Rakim,,https://www.babadagteleferik.com.tr,menu bulunamadi,,0,
Sabah Et Lokantası Pozcu,,https://sabahlokantasi.com.tr,menu bulunamadi,,0,
Beach Bars,,https://bennubodrum.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://bennubodrum
Alfheim,,https://h28249.bisiparis.com,menu bulunamadi,,0,
Agora Gurme Restoran ve Yöresel Ürünler,,https://www.agoragurme.com,menu bulunamadi,,0,
Beer Land - Beer Пиво,,http://www.thebottlesitsbeertime.com,menu bulunamadi,,0,
Babadag 1700 Grill & Bar,,https://www.babadagteleferik.com.tr,menu bulunamadi,,0,
Bodrum Pier,,http://www.bodrumpier.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.bodrumpi
Atlas Bikery Cafe,,https://fethiyebike.com,menu bulunamadi,,0,
Blisss,,https://blissstr.com,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://blissstr.co
Behabey,,https://www.behabey.com,menu bulunamadi,,0,
Buena Vista Restaurant & Hotel Bozburun,,http://hotelbozburun.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://hotelbozburu
Anjelika Kitchen,,https://www.yoncaanjelikahotel.com,,,0,pdf hata: Server disconnected without sending a re
Camp Nasuh Caffeteria,,https://www.campnasuh.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.campnas
Cafe Cafen,,https://www.cafecafen.com,menu bulunamadi,,0,
Bella Gusto,,https://www.bellagusto.com,menu bulunamadi,,0,
Books & Coffee Marmaris,,https://books-coffee.com,menu bulunamadi,,0,
Cadde Döner Türkbükü,,https://instagram.com,menu bulunamadi,,0,
Dede restaurant,,https://dederestaurant.com,,,0,
Civciv Waffle Dondurma,,https://www.civcivwaffle.com,menu bulunamadi,,0,
Demir restaurant,,http://www.demirrestaurant.com,menu bulunamadi,,0,
Deniz Kızı Restaurant,,https://dalyanteknekoop.com,menu bulunamadi,,0,
Foırtissimo Bodrum,,https://www.fortisimo.net,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.fortisi
Franco Cafe Beach,,https://franco_cafebeach,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://franco_cafe
Eda Balık Restaurant & Motel,,https://www.edamotel.com,menu bulunamadi,,0,
Ekin Kır Evi Restoran,,https://ekinkirevi.com,menu bulunamadi,,0,
Buzz Beach Bar,,http://buzzbeachbar.com,pdf-ocr-gerekli,http://buzzbeachbar.com/images/2026-07-dinner.pdf,0,
Fredonia Coffee,,https://www.facebook.com,menu bulunamadi,,0,
GlassHouse,,https://ahama.guestservice.app,menu bulunamadi,,0,
Demeter Restaurant & Bar,,https://www.demeterbar.com,menu bulunamadi,,0,
Göcek Denizatı Restaurant & Bar,,http://www.gocekdenizati.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.gocekden
Göcek Alaturka Cafe & Restaurant,,https://www.gocekalaturka.com,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://www.gocekal
Güneş Büfe Kahvaltı Evi,,http://datcagunesbufe.com,menu bulunamadi,,0,
Kai Beach,,https://kai.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://kai.com.tr/
Gloria Jean's,,https://www.gloriajeans.com.tr,menu bulunamadi,,0,
Help Beach and Yacht Club,,http://helpbeachandyachtclub.com,menu bulunamadi,,0,
Kurul Bitez,,https://kurulbitez.com,menu bulunamadi,,0,
Küçük Ev,,https://facebook.com,menu bulunamadi,,0,
Levant Ocakbaşı,,https://levant-ocakbas.business.site,menu bulunamadi,,0,
Chez La Vie,,https://chezlavieeatery.com,menu bulunamadi,,0,
Love breakfast,,https://rests.app,erisilemedi,,0,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://rests.app/
"
Mandarins Dalyan,,https://mandarins.online,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://mandarins.o
İksirci Tezcan,,https://www.orkaboutique.com,pdf-menu-degil,https://www.orkaboutique.com/mesafeli-satis-sozlesmesi.pdf,0,
Gusto Marina,,https://gustomarmaris.com,menu bulunamadi,,0,
Likya restaurant & camping,,https://www.facebook.com,menu bulunamadi,,0,
Memed Ocakbaşı,,https://memedocakbasi.com,menu bulunamadi,,0,
Muzzy's Place,,http://www.muzzysplacekayakoy.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://www.muzzyspl
Midyeci Şehmus Usta'nın Yeri,,https://www.sehmususta.com,erisilemedi,,0,Page.goto: net::ERR_CERT_DATE_INVALID at https://www.sehmusu
Lumina Maris Ölüdeniz,,https://www.luminamarisoludeniz.com,menu bulunamadi,,0,
Misk Yalıkavak,,https://www.miskistanbul.com,menu bulunamadi,,0,
Melinda Restaurant,,https://www.melinda.com.tr,menu bulunamadi,,0,
Llull Tersane,,https://www.llulltersane.com,menu bulunamadi,,0,
Pasaport Pizza,,https://www.pasaportpizza.com,erisilemedi,,0,Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.
Novikov,,https://www.novikov-restaurants.com,menu bulunamadi,,0,
Payidar Salon,,https://payidarsalon.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://payidarsalo
Patara Green Park,,http://pataragreenpark.com,menu bulunamadi,,0,
Pamukkale,,https://pamukkaleotelrestaurant.com,gorsel-ocr-gerekli,https://pamukkaleotelrestaurant.com/wp-content/uploads/2019/09/menu-baslik.jpg,0,
Paşafırını,,https://www.pasafirini.com.tr,pdf-menu-degil,https://www.pasafirini.com.tr/uploadqr/dijitalmenu.pdf,0,
Raca Kitchen,,http://racakirchen.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at http://racakirchen.
Olive Garden Kabak,,https://www.olivegardenkabak.com,pdf-ocr-gerekli,https://www.olivegardenkabak.com/_files/ugd/db00b1_15d62a89eddb4dbca706d75731a669ea.pdf,0,
Pineapple restaurant,,https://www.pineapple.com.tr,menu bulunamadi,,0,
Rove Bodrum,,https://www.rovebodrum.com,menu bulunamadi,,0,
Rups By The Sea,,https://rups.com.tr,menu bulunamadi,,0,
Mynos,,https://mynos.com.tr,pdf-ocr-gerekli,https://mynos.com.tr/MENU_DRINKS_2026.pdf,0,
Saliha Sultan,,https://www.salihasultan.com.tr,menu bulunamadi,,0,
Pizza Rucola Bodrum Boğaziçi,,https://pizzarucola.com,gorsel-ocr-gerekli,https://www.pizzarucola.com/wp-content/uploads/2023/01/menu-pizza.png,0,
Saliha Sultan,,https://www.salihasultan.com.tr,menu bulunamadi,,0,
Smooth Coffee,,https://smoothcoffee.com.tr,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://smoothcoffe
SO Datça Cafe&Store,,https://soliving.shop,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://soliving.sh
Orfoz,,https://orfoz.net,pdf-ocr-gerekli,https://www.orfoz.net/_files/ugd/ac7294_d2f3e7687096437691761a6d177bea93.pdf,0,
Vera Beach Hotel,,https://verabeachhotel.com,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://verabeachho
Saliha Sultan,,https://www.salihasultan.com.tr,menu bulunamadi,,0,
Zeynep,,https://zeyneperkan731,erisilemedi,,0,Page.goto: net::ERR_NAME_NOT_RESOLVED at https://zeyneperkan
Sakhalin Bodrum,,https://sakhalin-bodrum.wrf.su,pdf-ocr-gerekli,https://wrf.su/Sakhalin_Main_bodrum_tur+rus.pdf,0,
Yuvarlakçay Defne Restaurant,,https://topgozudefnerestoran.com,gorsel-ocr-gerekli,https://topgozudefnerestoran.com/uploads/food-menu-129.jpeg,0,
